,input2planeDistance,barycenter2planeDistance,output2planeDistance,input2planePointX,input2planePointY,input2planePointZ,barycenter2planePointX,barycenter2planePointY,barycenter2planePointZ,output2planePointX,output2planePointY,output2planePointZ
1163,1.0772906315548372,0.14511983324359906,0.8213163244577694,21.9418781,5.8319676,17.9999,22.4818751,7.0199609999999995,18.2518986,22.6258743,8.3519536,18.3778979
1164,1.7460830805245493,0.6424728893990314,0.41242952125817806,22.3378759,6.1919656,18.1978989,22.949872499999998,7.9559558,18.5218971,23.0218721,9.179948999999999,18.5578969
1165,2.018638829242559,1.2395123754313306,0.749323535742292,22.3378759,8.063955199999999,18.089899499999998,22.3378759,8.5679524,18.0538997,22.2658763,9.0359498,17.963900199999998
1166,2.134259915694569,1.097108301872313,0.17076204496579442,22.4818751,6.3719646,18.2878984,22.8778729,7.4879584,18.485897299999998,22.8778729,8.99995,18.3958978
1167,2.2962398423864046,1.4731353933929425,0.4926188218161076,22.2658763,6.2639651999999995,18.1438992,22.6258743,7.7759567999999994,18.3058983,22.4818751,9.1439492,18.1078994
1168,2.224280788963637,1.5265995235397953,1.060162021407431,23.741868099999998,8.4239532,18.719896,22.8778729,9.0719496,18.3778979,22.553874699999998,9.719946,18.1258993
1169,2.76062371956687,2.0099530123176237,1.091185946590566,22.3378759,6.1919656,18.1978989,22.6258743,7.19996,18.341898099999998,22.8778729,8.5679524,18.4138977
1170,2.8131718871487856,2.1227675170256117,1.5191531711026474,22.2658763,6.2639651999999995,18.1438992,22.6258743,7.19996,18.341898099999998,23.345870299999998,8.063955199999999,18.6478964
1171,2.7287515945995926,1.7388313330778578,0.4560764067636255,22.049877499999997,7.7039572,17.9279004,22.2658763,6.9119616,18.1078994,22.6258743,6.4079644,18.3958978
1172,3.405883601880433,3.10528273384206,2.882457923692285,26.117854899999998,9.431947599999999,19.2418931,26.261854099999997,9.899944999999999,19.259892999999998,26.0458553,10.6559408,19.2058933
